Id;Namn;Ägare;Nät;Latitud;Longitud;Höjd (m);Från;Till;Aktiv;Mobil;Vattendrag;Vattendragsnr;Area (km²)
161680;Sunderbyn;SMHI;SMHIs stationsnät;65,7000;21,8500;20;1945-01-01;1969-01-01;Nej;Nej;undefined;NaN;NaN
136640;Sundmo;SMHI;SMHIs stationsnät;63,5000;16,7000;200;1953-01-01;1969-10-01;Nej;Nej;undefined;NaN;NaN
25;Sundsvall;Icke namngiven ägare;Övriga stationer;62,4100;17,3800;3;2013-01-01;2019-06-01;Nej;Nej;undefined;NaN;NaN
127240;Sundsvall;SMHI;SMHIs stationsnät;62,4066;17,2664;35;1961-01-01;1981-07-01;Nej;Nej;undefined;NaN;NaN
127310;Sundsvall-Timrå Flygplats;Sundsvall och Timrå kommun;SMHIs stationsnät;62,5246;17,4410;4;1955-12-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
93520;Sunne A;SMHI;SMHIs stationsnät;59,8639;13,1166;108,947;1961-01-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
93340;Sutterhöjden;SMHI;SMHIs stationsnät;59,5833;13,9333;153;1949-08-01;1969-11-01;Nej;Nej;undefined;NaN;NaN
115050;Svabensverk;SMHI;SMHIs stationsnät;61,0442;15,7921;240;1977-09-22;1978-09-01;Nej;Nej;undefined;NaN;NaN
53560;Svalöv;SMHI;SMHIs stationsnät;55,9081;13,1174;72;1945-01-01;1990-01-01;Nej;Nej;undefined;NaN;NaN
98490;Svanberga A;SMHI;SMHIs stationsnät;59,8317;18,6313;14,821;1995-08-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
148620;Svanmyren;SMHI;SMHIs stationsnät;64,5658;18,1295;410;1945-01-01;1948-10-01;Nej;Nej;undefined;NaN;NaN
84780;Svansborg;SMHI;SMHIs stationsnät;58,3165;14,8470;110;1945-01-01;1958-10-01;Nej;Nej;undefined;NaN;NaN
181890;Svappavaara;SMHI;SMHIs stationsnät;67,6501;21,0558;327;1953-11-01;1986-07-01;Nej;Nej;undefined;NaN;NaN
81340;Svarteborg;SMHI;SMHIs stationsnät;58,5707;11,5572;70;1961-01-01;1986-04-01;Nej;Nej;undefined;NaN;NaN
66460;Svartingstorp;SMHI;SMHIs stationsnät;56,7860;16,3296;20;1962-07-01;1974-01-01;Nej;Nej;undefined;NaN;NaN
97220;Svartsjö;SMHI;SMHIs stationsnät;59,3595;17,7392;10;1959-05-01;1962-10-01;Nej;Nej;undefined;NaN;NaN
53780;Svedala;SMHI;SMHIs stationsnät;55,5083;13,2500;47;1945-01-01;1947-08-01;Nej;Nej;undefined;NaN;NaN
124020;Sveg;SMHI;SMHIs stationsnät;62,0191;14,1904;432;1875-07-01;2012-11-01;Nej;Nej;undefined;NaN;NaN
124030;Sveg A;SMHI;SMHIs stationsnät;62,0462;14,4069;357,187;2009-10-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
99270;Svenska Högarna;SMHI;SMHIs stationsnät;59,4439;19,5028;10,145;1879-11-01;2022-01-01;Nej;Nej;undefined;NaN;NaN
99280;Svenska Högarna A;SMHI;SMHIs stationsnät;59,4423;19,5022;11,811;2010-06-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
140200;Sydostbrotten Aut;SMHI;SMHIs stationsnät;63,3368;20,1736;24;1964-04-01;1993-06-11;Nej;Nej;undefined;NaN;NaN
132030;Sylarna A;SMHI;SMHIs stationsnät;63,0438;12,2748;1 030,11;1986-09-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
81010;Säby;SMHI;SMHIs stationsnät;58,0201;11,6015;10;1945-01-01;1998-01-01;Nej;Nej;undefined;NaN;NaN
52660;Säbyholm;SMHI;SMHIs stationsnät;55,9000;12,8333;10;1945-01-01;1969-09-01;Nej;Nej;undefined;NaN;NaN
92100;Säffle;SMHI;SMHIs stationsnät;59,1408;12,9337;52,699;1951-10-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
113100;Sälen;SMHI;SMHIs stationsnät;61,1691;13,2593;360;1964-06-01;2009-04-01;Nej;Nej;undefined;NaN;NaN
113410;Särna;SMHI;SMHIs stationsnät;61,7068;13,1335;437;1885-02-01;2000-03-01;Nej;Nej;undefined;NaN;NaN
113420;Särna A;SMHI;SMHIs stationsnät;61,6909;13,1828;426,61;2000-11-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
105210;Säter;SMHI;SMHIs stationsnät;60,3500;15,7500;160;1963-04-01;1964-06-01;Nej;Nej;undefined;NaN;NaN
71470;Säve;SMHI;SMHIs stationsnät;57,7786;11,8824;20;1944-01-01;2006-12-06;Nej;Nej;undefined;NaN;NaN
71500;Säve-Skålvisered;SMHI;SMHIs stationsnät;57,8305;11,9200;20;2002-10-01;2008-01-02;Nej;Nej;undefined;NaN;NaN
105410;Sågmyra;SMHI;SMHIs stationsnät;60,7004;15,3263;257;1985-06-01;1988-02-01;Nej;Nej;undefined;NaN;NaN
64390;Sånnahult;SMHI;SMHIs stationsnät;56,5875;14,8014;175;1955-02-01;1961-11-01;Nej;Nej;undefined;NaN;NaN
82260;Såtenäs;Försvarsmakten;SMHIs stationsnät;58,4280;12,7110;55,1;1949-01-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
82250;Såtenäs D;SMHI;SMHIs stationsnät;58,4397;12,6928;55;2002-06-01;2010-07-01;Nej;Nej;undefined;NaN;NaN
99450;Söderarm A;SMHI;SMHIs stationsnät;59,7531;19,4054;14,006;1941-01-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
97730;Söderby;SMHI;SMHIs stationsnät;59,0889;17,2083;15;1945-01-01;1949-01-01;Nej;Nej;undefined;NaN;NaN
117170;Söderhamn;SMHI;SMHIs stationsnät;61,3198;17,0967;10;1999-05-01;2004-04-01;Nej;Nej;undefined;NaN;NaN
117160;Söderhamn A;SMHI;SMHIs stationsnät;61,2691;17,0983;26;1949-01-01;2012-01-04;Nej;Nej;undefined;NaN;NaN
97120;Södertälje;SMHI;SMHIs stationsnät;59,2141;17,6291;43,221;1945-01-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
127630;Söråker;SMHI;SMHIs stationsnät;62,5166;17,5166;45;1945-01-01;1965-04-01;Nej;Nej;undefined;NaN;NaN
113110;Tandådalen Aut;SMHI;SMHIs stationsnät;61,1766;13,0164;830;1985-05-01;1998-02-21;Nej;Nej;undefined;NaN;NaN
178970;Tarfala A;SMHI;SMHIs stationsnät;67,9124;18,6101;1 143,653;1995-11-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
53580;Teckomatorp;SMHI;SMHIs stationsnät;55,8778;13,0917;30;1945-01-01;1962-10-01;Nej;Nej;undefined;NaN;NaN
137560;Tegelträsk;SMHI;SMHIs stationsnät;63,9515;17,9040;380;1945-01-01;1985-09-01;Nej;Nej;undefined;NaN;NaN
84630;Tidan;SMHI;SMHIs stationsnät;58,5500;14,0000;90;1945-01-01;1970-12-01;Nej;Nej;undefined;NaN;NaN
73660;Tinghalla;SMHI;SMHIs stationsnät;57,9666;13,8500;278;1962-03-01;1970-09-01;Nej;Nej;undefined;NaN;NaN
64320;Tingsryd-Degerhaga;SMHI;SMHIs stationsnät;56,5375;14,8989;162,965;2007-11-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
169790;Tjåkaape;Försvarsmakten;SMHIs stationsnät;66,3090;19,2100;580,4;2006-05-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
96480;Tomta;SMHI;SMHIs stationsnät;59,8000;16,5500;55;1945-01-01;1970-10-01;Nej;Nej;undefined;NaN;NaN
74300;Tomtabacken A;SMHI;SMHIs stationsnät;57,4981;14,4645;355,895;1995-10-26;2026-02-10;Ja;Ja;undefined;NaN;NaN
188840;Tornehamn Aut;SMHI;SMHIs stationsnät;68,4324;18,6281;512;1986-09-01;1993-04-01;Nej;Nej;undefined;NaN;NaN
189760;Torneträsk;SMHI;SMHIs stationsnät;68,2201;19,7123;393;1971-09-01;1995-05-01;Nej;Nej;undefined;NaN;NaN
126290;Torpshammar A;SMHI;SMHIs stationsnät;62,4935;16,2742;99,137;1996-01-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
103080;Torsby;SMHI;SMHIs stationsnät;60,1075;12,9908;127;1959-02-01;2014-01-01;Nej;Nej;undefined;NaN;NaN
71430;Torslanda;SMHI;SMHIs stationsnät;57,7166;11,7833;3;1949-01-01;1977-10-01;Nej;Nej;undefined;NaN;NaN
63600;Torup;SMHI;SMHIs stationsnät;56,9632;13,0712;85;1972-11-01;2008-08-01;Nej;Nej;undefined;NaN;NaN
63590;Torup A;SMHI;SMHIs stationsnät;56,9494;13,0601;132,532;2008-01-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
76380;Tovehult;SMHI;SMHIs stationsnät;57,6420;16,5682;25;1945-01-01;1988-01-01;Nej;Nej;undefined;NaN;NaN
84020;Tranås;SMHI;SMHIs stationsnät;58,0389;14,9853;155;1945-01-01;1973-07-01;Nej;Nej;undefined;NaN;NaN
85020;Tranås Aut;SMHI;SMHIs stationsnät;58,0300;15,0206;185;1990-11-01;1991-07-01;Nej;Nej;undefined;NaN;NaN
53230;Trelleborg;SMHI;SMHIs stationsnät;55,3810;13,1279;5;1945-01-01;1971-10-01;Nej;Nej;undefined;NaN;NaN
133160;Trillevallen V;SMHI;SMHIs stationsnät;63,2631;13,2166;611;1998-10-01;2001-04-17;Nej;Nej;undefined;NaN;NaN
53510;Trollenäs;SMHI;SMHIs stationsnät;55,8666;13,2500;55;1971-08-01;1973-02-01;Nej;Nej;undefined;NaN;NaN
82620;Trollhättan;SMHI;SMHIs stationsnät;58,3000;12,3166;42;1945-01-01;1967-03-01;Nej;Nej;undefined;NaN;NaN
21;Trollhättan;Icke namngiven ägare;Övriga stationer;58,2900;12,3000;50;2013-01-01;2018-04-01;Nej;Nej;undefined;NaN;NaN
82190;Trollhättans Flygplats;SMHI;SMHIs stationsnät;58,3141;12,3292;43;1961-01-01;1979-08-01;Nej;Nej;undefined;NaN;NaN
87540;Trosa;SMHI;SMHIs stationsnät;58,9000;17,5666;5;1953-01-01;1980-12-17;Nej;Nej;undefined;NaN;NaN
71360;Trubaduren Aut;SMHI;SMHIs stationsnät;57,5960;11,6352;1;1978-12-01;2007-06-12;Nej;Nej;undefined;NaN;NaN
113230;Trängslet;SMHI;SMHIs stationsnät;61,3795;13,7235;419;1956-03-01;1981-01-01;Nej;Nej;undefined;NaN;NaN
97100;Tullinge A;SMHI;SMHIs stationsnät;59,1785;17,9093;44,858;1949-01-01;2026-01-30;Nej;Nej;undefined;NaN;NaN
86010;Tyllinge;SMHI;SMHIs stationsnät;58,0166;16,0833;110;1961-01-01;1968-07-01;Nej;Nej;undefined;NaN;NaN
122260;Tännäs A;SMHI;SMHIs stationsnät;62,4494;12,6676;723,013;1995-11-21;2026-02-10;Ja;Ja;undefined;NaN;NaN
155910;Tärnaby;SMHI;SMHIs stationsnät;65,7166;15,2500;450;1892-12-01;1973-01-01;Nej;Nej;undefined;NaN;NaN
72520;Uddabo;SMHI;SMHIs stationsnät;57,8701;12,7074;245;2003-09-01;2005-04-01;Nej;Nej;undefined;NaN;NaN
81210;Uddevalla;SMHI;SMHIs stationsnät;58,3550;11,9541;10;1961-08-01;1983-07-01;Nej;Nej;undefined;NaN;NaN
54580;Ugerup;SMHI;SMHIs stationsnät;55,9657;14,1168;20;1961-03-01;1971-07-01;Nej;Nej;undefined;NaN;NaN
105620;Ulfshyttan;SMHI;SMHIs stationsnät;60,3000;15,3833;180;1945-01-01;1947-02-01;Nej;Nej;undefined;NaN;NaN
72090;Ullared A;SMHI;SMHIs stationsnät;57,1134;12,7732;122,356;1995-08-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
128590;Ullånger;SMHI;SMHIs stationsnät;62,9948;18,1794;45;1960-08-01;1998-02-01;Nej;Nej;undefined;NaN;NaN
73470;Ulricehamn;SMHI;SMHIs stationsnät;57,8033;13,4009;173,205;1892-01-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
135500;Ulriksfors;SMHI;SMHIs stationsnät;63,8345;15,6164;285;1964-11-01;1967-01-01;Nej;Nej;undefined;NaN;NaN
97490;Ultuna;SMHI;SMHIs stationsnät;59,8139;17,6469;15;1945-01-01;2003-09-01;Nej;Nej;undefined;NaN;NaN
97210;Ulvhäll;SMHI;SMHIs stationsnät;59,3619;17,0440;5;1945-01-01;1980-04-01;Nej;Nej;undefined;NaN;NaN
147460;Ulvoberg;SMHI;SMHIs stationsnät;64,7627;17,2165;520;1960-02-01;2005-02-01;Nej;Nej;undefined;NaN;NaN
114360;Ulvsjö;SMHI;SMHIs stationsnät;61,6022;14,1847;585;1977-12-01;2018-02-02;Nej;Nej;undefined;NaN;NaN
64650;Ulvö;SMHI;SMHIs stationsnät;56,6000;14,6472;145;1949-01-01;1958-11-01;Nej;Nej;undefined;NaN;NaN
140500;Umeå;SMHI;SMHIs stationsnät;63,8302;20,2901;10;1858-11-01;1979-10-01;Nej;Nej;undefined;NaN;NaN
11;Umeå;Icke namngiven ägare;Övriga stationer;63,8300;20,2500;10;2013-01-01;2015-04-01;Nej;Nej;undefined;NaN;NaN
140480;Umeå Flygplats;Swedavia;SMHIs stationsnät;63,7931;20,2800;7,31;1962-01-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
140490;Umeå-Röbäcksdalen;SMHI;SMHIs stationsnät;63,8129;20,2397;10;1956-05-01;1987-07-01;Nej;Nej;undefined;NaN;NaN
24061;Umåker;SMHI;Övriga stationer;63,8262;20,1495;0;2025-10-23;2026-02-10;Ja;Ja;undefined;NaN;NaN
108170;Understen;SMHI;SMHIs stationsnät;60,2761;18,9227;12;1949-01-01;1992-09-01;Nej;Nej;undefined;NaN;NaN
133200;Undersåker;SMHI;SMHIs stationsnät;63,3269;13,3826;330;1967-05-01;1983-06-01;Nej;Nej;undefined;NaN;NaN
65020;Ungskär;SMHI;SMHIs stationsnät;56,0419;15,8081;2;1972-10-01;1996-02-01;Nej;Nej;undefined;NaN;NaN
107270;Untra;SMHI;SMHIs stationsnät;60,4393;17,3409;35;1965-06-01;1985-07-01;Nej;Nej;undefined;NaN;NaN
97520;Uppsala;SMHI;SMHIs stationsnät;59,8585;17,6219;13;1840-01-01;1985-06-01;Nej;Nej;undefined;NaN;NaN
97510;Uppsala Aut;Uppsala universitet;SMHIs stationsnät;59,8471;17,6320;23,535;1985-06-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
97530;Uppsala Flygplats;Försvarsmakten;SMHIs stationsnät;59,9000;17,5930;20,6;1944-07-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
81640;Ursholmen;SMHI;SMHIs stationsnät;58,8333;11,0000;6;1930-01-01;1965-02-01;Nej;Nej;undefined;NaN;NaN
64290;Urshult-Kunninge;SMHI;SMHIs stationsnät;56,4782;14,8024;145;1990-04-01;2005-11-01;Nej;Nej;undefined;NaN;NaN
151640;Ursviken;SMHI;SMHIs stationsnät;64,7166;21,1500;5;1945-01-01;1967-07-01;Nej;Nej;undefined;NaN;NaN
64400;Uråsa;SMHI;SMHIs stationsnät;56,6833;14,9500;167;1962-04-01;1975-02-01;Nej;Nej;undefined;NaN;NaN
55570;Utklippan A;SMHI;SMHIs stationsnät;55,9557;15,7048;2,391;1949-01-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
95640;Uttersberg;SMHI;SMHIs stationsnät;59,7500;15,6666;95;1961-01-01;1968-01-01;Nej;Nej;undefined;NaN;NaN
107450;Utvalnäs Aut;SMHI;SMHIs stationsnät;60,7547;17,3574;5;1977-12-01;1995-11-02;Nej;Nej;undefined;NaN;NaN
88570;Utö;SMHI;SMHIs stationsnät;58,9502;18,2669;40;1985-10-01;1994-10-01;Nej;Nej;undefined;NaN;NaN
78030;Valar;SMHI;SMHIs stationsnät;57,0278;18,2194;15;1956-07-01;1962-07-01;Nej;Nej;undefined;NaN;NaN
86130;Valdemarsvik;SMHI;SMHIs stationsnät;58,2148;16,5828;10;1990-11-01;1993-04-01;Nej;Nej;undefined;NaN;NaN
96000;Valla;SMHI;SMHIs stationsnät;59,0185;16,3709;50;1980-01-01;2014-08-01;Nej;Nej;undefined;NaN;NaN
72050;Varberg;SMHI;SMHIs stationsnät;57,1088;12,2975;26;2025-10-16;2026-02-10;Ja;Ja;undefined;NaN;NaN
72080;Varberg;SMHI;SMHIs stationsnät;57,1092;12,2961;34,606;1879-12-01;2026-02-01;Nej;Nej;undefined;NaN;NaN
93240;Varpnäs;SMHI;SMHIs stationsnät;59,4042;13,2667;68;1945-01-01;1968-01-01;Nej;Nej;undefined;NaN;NaN
105630;Vassbo;SMHI;SMHIs stationsnät;60,5333;15,5333;120;1945-01-01;1964-03-01;Nej;Nej;undefined;NaN;NaN
188810;Vassijaure;SMHI;SMHIs stationsnät;68,4291;18,2580;515;1923-11-01;1926-11-01;Nej;Nej;undefined;NaN;NaN
83150;Vedum;SMHI;SMHIs stationsnät;58,1722;12,9944;110;1945-01-01;1951-01-01;Nej;Nej;undefined;NaN;NaN
52550;Ven;SMHI;SMHIs stationsnät;55,9000;12,7166;20;1961-01-01;1982-07-01;Nej;Nej;undefined;NaN;NaN
75630;Vetlanda;SMHI;SMHIs stationsnät;57,4166;15,0666;200;1963-02-01;1966-01-01;Nej;Nej;undefined;NaN;NaN
160960;Vidsel;Försvarsmakten;SMHIs stationsnät;65,8728;20,1485;180,06;1960-01-01;2026-02-01;Nej;Nej;undefined;NaN;NaN
160970;Vidsel;Försvarsmakten;SMHIs stationsnät;65,8750;20,1500;182,566;1996-05-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
137030;Viksbäcken;SMHI;SMHIs stationsnät;63,0500;17,7500;6;1951-10-01;1976-05-01;Nej;Nej;undefined;NaN;NaN
107020;Viksta;SMHI;SMHIs stationsnät;60,0694;17,6181;103;1952-07-01;1953-04-01;Nej;Nej;undefined;NaN;NaN
146350;Vilhelmina A;SMHI;SMHIs stationsnät;64,5798;16,8386;348,198;1995-10-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
94170;Villingsberg;SMHI;SMHIs stationsnät;59,2833;14,7000;148;1950-01-01;1979-08-01;Nej;Nej;undefined;NaN;NaN
75400;Vimmerby;SMHI;SMHIs stationsnät;57,6687;15,8518;110;1945-01-01;1989-09-01;Nej;Nej;undefined;NaN;NaN
156940;Vindel-Björkheden;SMHI;SMHIs stationsnät;65,8211;16,7114;350;1977-10-01;1996-02-01;Nej;Nej;undefined;NaN;NaN
157930;Vindel-Storsjö;SMHI;SMHIs stationsnät;65,7666;17,0500;345;1961-01-01;1977-09-01;Nej;Nej;undefined;NaN;NaN
149120;Vindeln-Sunnansjönäs;SMHI;SMHIs stationsnät;64,1371;19,7581;237,471;1989-03-01;2025-10-01;Nej;Nej;undefined;NaN;NaN
71380;Vinga A;SMHI;SMHIs stationsnät;57,6322;11,6048;18,205;1849-08-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
95030;Vingåker;SMHI;SMHIs stationsnät;59,0782;15,8163;60;1966-08-01;1995-08-01;Nej;Nej;undefined;NaN;NaN
106500;Vintjärn;SMHI;SMHIs stationsnät;60,8321;16,0581;348;1982-06-01;1996-02-01;Nej;Nej;undefined;NaN;NaN
78390;Visby;SMHI;SMHIs stationsnät;57,6360;18,2891;28;1859-08-01;1986-05-01;Nej;Nej;undefined;NaN;NaN
78400;Visby Flygplats;Swedavia;SMHIs stationsnät;57,6678;18,3516;41,05;1945-10-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
84060;Visingsö;SMHI;SMHIs stationsnät;58,0908;14,4010;110;1929-01-01;1986-03-01;Nej;Nej;undefined;NaN;NaN
84050;Visingsö A;SMHI;SMHIs stationsnät;58,0948;14,4058;93,582;1995-12-15;2026-02-10;Ja;Ja;undefined;NaN;NaN
65310;Vissefjärda;SMHI;SMHIs stationsnät;56,5124;15,6235;114;1975-07-01;1992-09-01;Nej;Nej;undefined;NaN;NaN
181900;Vittangi;SMHI;SMHIs stationsnät;67,6841;21,6293;250;1945-01-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
166870;Vuoggatjålme;SMHI;SMHIs stationsnät;66,5759;16,3511;500;1961-01-01;1996-01-01;Nej;Nej;undefined;NaN;NaN
98590;Väddö;SMHI;SMHIs stationsnät;59,9833;18,8166;10;1945-01-01;1972-04-01;Nej;Nej;undefined;NaN;NaN
81350;Väderöarna A;SMHI;SMHIs stationsnät;58,5760;11,0661;22,356;1966-09-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
81620;Väderöbod;SMHI;SMHIs stationsnät;58,5500;11,0333;7;1949-01-01;1965-07-01;Nej;Nej;undefined;NaN;NaN
82230;Vänersborg;SMHI;SMHIs stationsnät;58,3543;12,3585;47,996;1859-08-01;2026-01-01;Nej;Nej;undefined;NaN;NaN
97620;Vängsö;SMHI;SMHIs stationsnät;59,1166;17,2000;15;1949-01-01;1962-04-01;Nej;Nej;undefined;NaN;NaN
139540;Vännäs;SMHI;SMHIs stationsnät;63,9187;19,6986;87;1949-01-01;1976-09-01;Nej;Nej;undefined;NaN;NaN
98200;Värtan;SMHI;SMHIs stationsnät;59,3500;18,1000;20;1968-10-18;1973-01-01;Nej;Nej;undefined;NaN;NaN
107180;Väsby;SMHI;SMHIs stationsnät;60,3000;17,4333;35;1945-01-01;1975-02-01;Nej;Nej;undefined;NaN;NaN
150270;Västanträsk;SMHI;SMHIs stationsnät;64,4502;20,4055;140;1970-07-01;2008-09-01;Nej;Nej;undefined;NaN;NaN
85270;Västerlösa;SMHI;SMHIs stationsnät;58,4447;15,3772;75;2002-05-01;2011-03-01;Nej;Nej;undefined;NaN;NaN
83340;Västerplana;SMHI;SMHIs stationsnät;58,5586;13,3508;128;1965-01-01;1991-07-01;Nej;Nej;undefined;NaN;NaN
76470;Västervik;SMHI;SMHIs stationsnät;57,7213;16,4683;33;1859-07-01;1995-08-01;Nej;Nej;undefined;NaN;NaN
28;Västerås;SMHI;Övriga stationer;59,6448;16,5748;45;2020-02-13;2021-11-01;Nej;Nej;undefined;NaN;NaN
96350;Västerås;SMHI;SMHIs stationsnät;59,5972;16,6001;15,836;1858-12-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
96370;Västerås-Hässlö;SMHI;SMHIs stationsnät;59,5888;16,6299;6;1944-01-01;1998-01-01;Nej;Nej;undefined;NaN;NaN
138070;Västmarkum A;SMHI;SMHIs stationsnät;63,1243;18,2518;141,392;1995-12-15;2026-02-10;Ja;Ja;undefined;NaN;NaN
107530;Västra Banken Aut;SMHI;SMHIs stationsnät;60,8800;17,9300;25;1969-07-18;1992-06-01;Nej;Nej;undefined;NaN;NaN
85630;Västra Ny;SMHI;SMHIs stationsnät;58,6500;15,0500;120;1945-01-01;1967-01-01;Nej;Nej;undefined;NaN;NaN
22;Växjö;Icke namngiven ägare;Övriga stationer;56,8800;14,8100;170;2013-01-01;2018-07-01;Nej;Nej;undefined;NaN;NaN
64520;Växjö;SMHI;SMHIs stationsnät;56,8427;14,8176;170;1860-01-01;2006-12-01;Nej;Nej;undefined;NaN;NaN
64510;Växjö A;SMHI;SMHIs stationsnät;56,8463;14,8296;198,861;1995-08-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
64560;Växjö-Kronoberg;SMHI;SMHIs stationsnät;56,9252;14,7333;182;1985-05-01;1995-09-01;Nej;Nej;undefined;NaN;NaN
82010;Vårgårda-Hägrunga;SMHI;SMHIs stationsnät;58,0166;12,8333;148;1962-06-01;1977-07-01;Nej;Nej;undefined;NaN;NaN
73190;Våthultström;SMHI;SMHIs stationsnät;57,3166;13,4333;163;1945-01-01;1972-07-01;Nej;Nej;undefined;NaN;NaN
52620;Weibullsholm;SMHI;SMHIs stationsnät;55,8722;12,8556;5;1962-07-01;1967-01-01;Nej;Nej;undefined;NaN;NaN
97070;Wiad;SMHI;SMHIs stationsnät;59,1116;17,7219;12;1960-11-01;1970-06-01;Nej;Nej;undefined;NaN;NaN
173900;Ylinenjärvi A;SMHI;SMHIs stationsnät;66,6223;23,4635;133,672;1995-12-15;2026-02-10;Ja;Ja;undefined;NaN;NaN
53260;Ystad;SMHI;SMHIs stationsnät;55,4410;13,8278;32;1949-01-01;1983-09-01;Nej;Nej;undefined;NaN;NaN
124040;Ytterberg D;SMHI;SMHIs stationsnät;62,0664;14,4911;482;1945-01-01;1953-01-01;Nej;Nej;undefined;NaN;NaN
124110;Ytterhogdal;SMHI;SMHIs stationsnät;62,1817;14,9478;263,585;1957-03-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
147170;Yxsjö;SMHI;SMHIs stationsnät;64,2833;17,5166;350;1959-03-01;1972-07-01;Nej;Nej;undefined;NaN;NaN
85490;Zinkgruvan;SMHI;SMHIs stationsnät;58,8061;15,1253;213,468;1983-09-01;2024-01-01;Nej;Nej;undefined;NaN;NaN
84470;Älgarås;SMHI;SMHIs stationsnät;58,7906;14,3188;130;1977-12-01;1985-01-01;Nej;Nej;undefined;NaN;NaN
114160;Älvdalen 2;SMHI;SMHIs stationsnät;61,2549;14,0348;250;1968-05-01;1996-07-01;Nej;Nej;undefined;NaN;NaN
114140;Älvdalen A;SMHI;SMHIs stationsnät;61,2536;14,0355;251,633;1995-08-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
94560;Älvhöjden;SMHI;SMHIs stationsnät;59,9978;14,7889;340;1955-01-01;1961-01-01;Nej;Nej;undefined;NaN;NaN
161690;Älvsby Skogsskola;SMHI;SMHIs stationsnät;65,6833;21,0666;40;1956-01-01;1964-04-01;Nej;Nej;undefined;NaN;NaN
161910;Älvsbyn A;SMHI;SMHIs stationsnät;65,6691;21,0620;43,384;1945-01-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
91120;Äng;SMHI;SMHIs stationsnät;59,0319;11,9791;135;1945-01-01;1948-08-01;Nej;Nej;undefined;NaN;NaN
62710;Ängelholm;SMHI;SMHIs stationsnät;56,2500;12,8500;10;1945-01-01;1968-10-01;Nej;Nej;undefined;NaN;NaN
62180;Ängelholm-Barkåkra Flygplats;Ängelholm Helsingborgs flygplats Holding AB;SMHIs stationsnät;56,2926;12,8558;17,634;1945-12-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
73690;Äspered;SMHI;SMHIs stationsnät;57,9331;13,1805;294;1952-11-01;1959-05-01;Nej;Nej;undefined;NaN;NaN
92600;Ågården;SMHI;SMHIs stationsnät;59,1830;12,0141;110;1945-01-01;1957-08-01;Nej;Nej;undefined;NaN;NaN
97150;Åkers Styckebruk;SMHI;SMHIs stationsnät;59,2511;17,0879;20;1952-08-01;1981-10-01;Nej;Nej;undefined;NaN;NaN
83540;Åkershus;SMHI;SMHIs stationsnät;58,8980;13,2517;50;1965-12-01;1996-02-01;Nej;Nej;undefined;NaN;NaN
97700;Ålandsdal;SMHI;SMHIs stationsnät;59,8663;17,2799;40;1951-06-01;1963-03-01;Nej;Nej;undefined;NaN;NaN
179740;Ålloluokta;SMHI;SMHIs stationsnät;67,1261;19,4976;370;1978-06-01;2005-01-01;Nej;Nej;undefined;NaN;NaN
134620;Ålviken;SMHI;SMHIs stationsnät;63,8825;14,4803;325;1948-08-01;1964-03-01;Nej;Nej;undefined;NaN;NaN
134520;Ålåsen;SMHI;SMHIs stationsnät;63,8683;14,6063;450;1964-05-01;1980-01-01;Nej;Nej;undefined;NaN;NaN
106570;Åmot A;SMHI;SMHIs stationsnät;60,9614;16,4279;161,678;1995-08-01;2026-02-10;Ja;Ja;undefined;NaN;NaN
106580;Åmotsbruk;SMHI;SMHIs stationsnät;60,9645;16,4631;145;1961-01-01;1996-02-01;Nej;Nej;undefined;NaN;NaN
